100000 2
11081 4657 2
11081 46538 2
11081 29938 1
11081 95607 1
11081 85907 1
11081 64228 1
11081 29717 1
11081 80394 1
11081 35004 2
11081 75699 2
11081 73988 1
11081 82940 1
11081 2408 2
11081 25469 2
11081 60013 1
11081 82577 2
11081 62894 2
11081 36509 2
11081 32 1
11081 46481 1
11081 30412 2
11081 59326 2
11081 38784 1
11081 89386 1
11081 39830 2
11081 18143 2
11081 1518 1
11081 80628 1
11081 86566 2
11081 81859 1
11081 50540 1
11081 86199 2
11081 53392 1
11081 50494 2
11081 56538 1
11081 37548 2
11081 20605 1
11081 54302 1
11081 77248 2
11081 34015 2
11081 49238 2
11081 35191 2
11081 95956 2
11081 29697 2
11081 34786 2
11081 53186 1
11081 72427 1
11081 89725 1
11081 75391 2
11081 58117 1
11081 86507 1
11081 95119 1
11081 5721 2
11081 30787 2
11081 3749 1
11081 54982 1
11081 94252 1
11081 40165 1
11081 12013 1
11081 15992 1
11081 55375 2
11081 33886 2
11081 96746 1
11081 69469 1
11081 96838 1
11081 7145 1
11081 98730 2
11081 8563 2
11081 86144 2
11081 18005 2
11081 44438 1
11081 23833 2
11081 78723 2
11081 46573 2
11081 47534 2
11081 12312 2
11081 1987 1
11081 76422 2
11081 33779 2
11081 54649 1
11081 44342 2
11081 28407 2
11081 24257 1
11081 9620 1
11081 59547 1
11081 89142 2
11081 59468 1
11081 88969 2
11081 16585 2
11081 25361 2
11081 28853 1
11081 76658 2
11081 92164 2
11081 25551 1
11081 20829 2
11081 90654 2
11081 54739 1
11081 68057 1
11081 89548 2
11081 32862 2
11081 43314 1
11081 6782 1
11081 31854 1
11081 23654 2
11081 53034 1
11081 82597 2
11081 81002 1
11081 18806 2
11081 48307 1
11081 87966 1
11081 75443 1
11081 58333 1
11081 88523 1
11081 40988 1
11081 25562 2
11081 40013 1
11081 69976 1
11081 54857 1
11081 39954 1
11081 60069 2
11081 72717 2
11081 84702 1
11081 69380 2
11081 30469 2
11081 17874 1
11081 34959 1
11081 31424 1
11081 40183 2
11081 75654 2
11081 81725 2
11081 4806 2
11081 13542 2
11081 51711 2
11081 61223 2
11081 24849 1
11081 76525 2
11081 10771 2
11081 22941 2
11081 3367 2
11081 86255 1
11081 91542 1
11081 31287 2
11081 54697 1
11081 95847 1
11081 13135 1
11081 78105 1
11081 65953 1
11081 86402 1
11081 34250 1
11081 18558 1
11081 58863 1
11081 48890 2
11081 8998 2
11081 53207 1
11081 59998 2
11081 18446 1
11081 31504 1
11081 77146 2
11081 35088 2
11081 73896 2
11081 74055 1
11081 68466 2
11081 52037 1
11081 98420 2
11081 65152 1
11081 89780 2
11081 37757 2
11081 67590 1
11081 73080 2
11081 79301 1
11081 10412 2
11081 94231 1
11081 86606 2
11081 5540 1
11081 48874 2
11081 76906 2
11081 84624 2
11081 31044 2
11081 19983 2
11081 31545 1
11081 65790 2
11081 14481 2
11081 98096 2
11081 86901 2
11081 84140 1
11081 37637 2
11081 83197 2
11081 16937 1
11081 78331 1
11081 50415 1
11081 41672 1
11081 74447 2
11081 29982 1
11081 47930 2
11081 37336 2
11081 30963 2
11081 37775 2
11081 44919 2
11081 51839 1
11081 70870 1
11081 35784 2
11081 4940 1
11081 74597 2
11081 17357 1
11081 79549 2
11081 13056 2
11081 2198 2
11081 89209 1
11081 69483 2
11081 37839 2
11081 74140 2
11081 83354 1
11081 81364 1
11081 45468 1
11081 33614 2
11081 36068 1
11081 20624 1
11081 7457 1
11081 4184 2
11081 60899 1
11081 19094 1
11081 98108 2
11081 73599 2
11081 75095 1
11081 66579 1
11081 76544 2
11081 23834 2
11081 69805 1
11081 83735 2
11081 13326 1
11081 62700 2
11081 38324 1
11081 42859 2
11081 16906 2
11081 56134 2
11081 52290 1
11081 3880 1
11081 94832 1
11081 58284 2
11081 32360 2
11081 74646 2
11081 33513 2
11081 30632 2
11081 49852 1
11081 51357 2
11081 14831 1
11081 83562 1
11081 11524 1
11081 25303 1
11081 27938 1
11081 32664 1
11081 87867 2
11081 9849 2
11081 10188 1
11081 27473 2
11081 53200 1
11081 98282 2
11081 92510 1
11081 64249 1
11081 30448 1
11081 91071 2
11081 84410 2
11081 73039 2
11081 51887 2
11081 52735 1
11081 82756 2
11081 8966 2
11081 3581 1
11081 48854 1
11081 76162 1
11081 79232 1
11081 37919 2
11081 26056 1
11081 38526 1
11081 80017 2
11081 75078 1
11081 86090 1
11081 93651 1
11081 63741 1
11081 97563 2
11081 82367 2
11081 4716 2
11081 92018 1
11081 79435 2
11081 55882 2
11081 55555 2
11081 25585 2
11081 6569 2
11081 45206 2
11081 63192 2
11081 3926 2
11081 86762 1
11081 36544 1
11081 59621 1
11081 25841 1
11081 41871 1
11081 84822 1
11081 37157 2
11081 86203 2
11081 78662 1
11081 53843 1
11081 72312 2
11081 8835 2
11081 51690 1
11081 2948 1
11081 26419 2
11081 32192 1
11081 34278 2
11081 70427 1
11081 23229 1
11081 31028 1
11081 3881 1
11081 88840 1
11081 88827 1
11081 27053 1
11081 74919 1
11081 97388 1
11081 52030 2
11081 26941 2
11081 70252 1
11081 97294 1
11081 4685 2
11081 67735 1
11081 70055 2
11081 72919 2
11081 89652 1
11081 60168 1
11081 42470 2
11081 82893 1
11081 69202 1
11081 77403 2
11081 14330 2
11081 47653 2
11081 3504 1
11081 25434 1
11081 55628 2
11081 4994 2
11081 44081 2
11081 27474 1
11081 83653 2
11081 27380 1
11081 95632 1
11081 44420 1
11081 98777 1
11081 75123 1
11081 33991 1
11081 61595 1
11081 48012 2
11081 43679 2
11081 12925 2
11081 84717 2
11081 82572 1
11081 39494 1
11081 29161 1
11081 54780 1
11081 20373 1
11081 44556 2
11081 5579 1
11081 50908 1
11081 22676 1
11081 85937 1
11081 81596 1
11081 36069 1
11081 75311 2
11081 94183 1
11081 95419 1
11081 59301 2
11081 6884 1
11081 92780 2
11081 54486 2
11081 50035 1
11081 91878 1
11081 55981 1
11081 25008 1
11081 69402 1
11081 37349 1
11081 84095 1
11081 33146 2
11081 94757 1
11081 98190 2
11081 94617 2
11081 85761 2
11081 90973 2
11081 42390 2
11081 41668 2
11081 64266 2
11081 53290 2
11081 81132 2
11081 71049 1
11081 81048 2
11081 47944 2
11081 23843 2
11081 30311 2
11081 12933 2
11081 95363 2
11081 39793 1
11081 52519 1
11081 31828 2
11081 70927 2
11081 59977 1
11081 87895 2
11081 14982 2
11081 46118 2
11081 77440 2
11081 12824 1
11081 30182 2
11081 31362 1
11081 38078 2
11081 31708 2
11081 65768 1
11081 83887 1
11081 36907 2
11081 92093 2
11081 7798 1
11081 27601 2
11081 80283 2
11081 2858 1
11081 30717 2
11081 5359 2
11081 68085 1
11081 72619 1
11081 27708 2
11081 17733 2
11081 56622 1
11081 74289 2
11081 13412 2
11081 98345 2
11081 78713 2
11081 65875 1
11081 60487 1
11081 44495 2
11081 1579 1
11081 84586 1
11081 22310 2
11081 5797 1
11081 15414 1
11081 54905 1
11081 12721 1
11081 72659 2
11081 55353 2
11081 64753 2
11081 91782 2
11081 86974 2
11081 43878 1
11081 90603 1
11081 88092 1
11081 25154 1
11081 31627 2
11081 77391 1
11081 14110 2
11081 68947 2
11081 20447 1
11081 57571 1
11081 97472 1
11081 35456 2
11081 56787 1
11081 39512 2
11081 25119 2
11081 3709 1
11081 23721 1
11081 95291 1
11081 67116 1
11081 64024 1
11081 13007 1
11081 19378 1
11081 27102 2
11081 14780 2
11081 21030 1
11081 82480 1
11081 2823 1
11081 12043 1
11081 1869 1
11081 38036 2
11081 67433 2
11081 27791 2
11081 95284 2
11081 28457 1
11081 57809 2
11081 40687 1
11081 3355 1
11081 6475 1
11081 95145 2
11081 47375 2
11081 97757 2
11081 45736 1
11081 73696 1
11081 45251 1
11081 36634 1
11081 83477 1
11081 17182 2
11081 98557 2
11081 56065 1
11081 60939 1
11081 37821 1
11081 59297 1
11081 46358 2
11081 937 2
11081 12133 2
11081 37009 1
11081 14020 2
11081 65290 2
11081 81060 1
11081 42584 1
11081 7674 1
11081 25610 2
11081 70459 2
11081 38523 2
11081 96532 1
11081 54894 1
11081 99387 2
11081 38295 2
11081 6408 2
11081 49941 2
11081 4192 2
11081 74633 2
11081 54349 1
11081 64103 2
11081 67724 2
11081 49585 1
11081 20327 2
11081 91974 2
11081 54405 2
11081 15856 1
11081 60259 2
11081 70530 2
11081 77608 2
11081 74282 1
11081 305 1
11081 30056 2
11081 40065 1
11081 80827 1
11081 31894 1
11081 63730 1
11081 7353 1
11081 15895 2
11081 406 1
11081 55884 1
11081 92600 1
11081 15075 2
11081 39103 1
11081 25262 2
11081 81349 1
11081 83664 1
11081 22957 2
11081 68983 2
11081 6422 1
11081 81902 2
11081 82460 1
11081 58000 2
11081 7054 1
11081 36388 1
11081 87175 1
11081 30955 2
11081 53888 1
11081 84901 2
11081 24300 2
11081 64358 2
11081 10670 1
11081 87624 2
11081 15624 2
11081 48164 2
11081 18220 1
11081 30702 2
11081 27772 1
11081 7757 1
11081 86571 1
11081 35099 1
11081 29561 1
11081 10640 2
11081 89730 2
11081 45673 2
11081 92174 2
11081 86277 2
11081 78187 1
11081 36488 1
11081 64823 2
11081 62329 2
11081 53316 1
11081 23603 2
11081 77864 1
11081 4594 2
11081 86358 1
11081 82450 2
11081 13733 1
11081 22670 2
11081 73229 2
11081 82511 1
11081 77910 2
11081 37547 2
11081 37512 1
11081 70716 1
11081 16664 2
11081 92679 2
11081 95091 1
11081 66481 1
11081 34383 2
11081 82448 2
11081 2484 2
11081 29539 1
11081 82874 1
11081 97689 2
11081 71581 2
11081 61775 1
11081 72430 2
11081 28106 1
11081 27762 2
11081 92284 1
11081 22336 2
11081 85983 1
11081 65656 2
11081 53911 1
11081 45587 2
11081 70911 2
11081 60710 1
11081 83511 1
11081 32403 2
11081 55918 2
11081 65680 1
11081 62789 2
11081 43505 2
11081 84859 1
11081 42792 2
11081 56568 2
11081 55829 1
11081 95729 1
11081 16975 2
11081 37656 2
11081 84521 2
11081 70314 2
11081 85639 1
11081 55530 2
11081 67832 2
11081 308 1
11081 4206 1
11081 27196 1
11081 51564 2
11081 49259 1
11081 49443 1
11081 2 2
11081 76856 2
11081 15807 1
11081 83878 1
11081 12593 2
11081 24087 2
11081 95463 2
11081 84787 1
11081 24694 1
11081 17378 1
11081 35174 1
11081 38821 1
11081 18884 2
11081 83538 1
11081 80359 2
11081 48297 1
11081 30983 2
11081 35742 1
11081 89105 1
11081 38435 2
11081 27129 2
11081 40168 2
11081 72535 2
11081 70255 1
11081 53916 2
11081 44380 2
11081 47430 2
11081 47173 2
11081 73828 1
11081 49964 2
11081 54762 1
11081 63292 1
11081 70013 1
11081 12708 1
11081 52673 1
11081 13974 1
11081 40576 1
11081 19528 1
11081 77618 1
11081 28337 2
11081 93617 1
11081 18698 2
11081 50852 1
11081 63108 1
11081 97982 2
11081 30873 2
11081 82109 1
11081 64270 2
11081 84135 1
11081 18800 2
11081 49917 2
11081 11452 2
11081 37972 1
11081 15553 1
11081 32200 1
11081 98280 1
11081 27017 1
11081 96500 2
11081 83584 2
11081 57358 1
11081 44726 2
11081 2154 1
11081 20095 1
11081 5389 2
11081 97880 2
11081 63110 1
11081 84158 1
11081 36522 2
11081 62513 1
11081 40101 1
11081 93756 1
11081 8465 1
11081 16594 1
11081 36869 2
11081 92886 2
11081 12562 2
11081 86287 2
11081 43741 2
11081 28705 2
11081 63986 2
11081 29412 1
11081 72930 2
11081 42961 2
11081 37563 2
11081 71217 2
11081 76248 2
11081 25461 2
11081 55289 1
11081 81195 1
11081 14836 2
11081 56055 1
11081 22958 2
11081 48833 1
11081 16045 1
11081 3818 2
11081 15179 2
11081 10093 2
11081 77084 1
11081 17404 1
11081 9130 2
11081 90131 2
11081 22046 2
11081 47574 1
11081 63190 1
11081 95474 2
11081 82306 2
11081 63213 1
11081 75417 2
11081 95783 1
11081 27383 2
11081 37227 1
11081 60650 1
11081 21887 2
11081 69729 1
11081 16409 1
11081 82222 2
11081 47624 2
11081 49061 1
11081 39301 1
11081 99967 1
11081 50065 1
11081 93656 2
11081 67559 2
11081 96656 1
11081 92837 1
11081 66308 2
11081 34528 2
11081 31046 2
11081 52286 2
11081 41497 2
11081 94226 2
11081 87901 1
11081 94341 2
11081 92723 2
11081 90551 1
11081 37155 2
11081 62168 2
11081 28873 2
11081 2698 2
11081 66791 2
11081 31695 2
11081 97434 2
11081 46157 1
11081 90483 2
11081 97553 2
11081 57587 1
11081 77232 2
11081 23440 1
11081 65183 2
11081 91777 1
11081 92267 1
11081 35079 1
11081 74907 2
11081 97309 2
11081 21930 2
11081 99931 2
11081 12818 1
11081 65804 1
11081 94542 1
11081 32050 2
11081 94312 1
11081 53246 1
11081 7982 1
11081 37721 1
11081 12760 2
11081 52567 1
11081 74253 1
11081 81186 1
11081 59686 2
11081 86581 2
11081 74612 2
11081 55764 2
11081 18295 2
11081 25926 1
11081 13927 1
11081 53214 1
11081 55327 1
11081 6288 2
11081 16360 2
11081 70119 2
11081 36842 1
11081 74748 1
11081 71867 2
11081 3404 1
11081 27699 2
11081 71265 1
11081 5124 2
11081 80784 2
11081 80826 2
11081 44694 1
11081 86055 1
11081 366 2
11081 83717 2
11081 96082 1
11081 71418 1
11081 30050 2
11081 90587 1
11081 9319 2
11081 8830 2
11081 48801 2
11081 79247 1
11081 99291 1
11081 67681 2
11081 2960 2
11081 12918 2
11081 7215 2
11081 82722 1
11081 65741 2
11081 38748 2
11081 29297 1
11081 33960 2
11081 12711 2
11081 81935 1
11081 91382 1
11081 73556 2
11081 91391 2
11081 38491 2
11081 60605 2
11081 74201 2
11081 96733 2
11081 2445 1
11081 96127 1
11081 30233 2
11081 16851 1
11081 14564 1
11081 70786 2
11081 10703 1
11081 7579 2
11081 34049 1
11081 90393 1
11081 50176 1
11081 6082 2
11081 50651 2
11081 58893 2
11081 72190 2
11081 28273 1
11081 80584 1
11081 32190 1
11081 57128 1
11081 83953 1
11081 60788 1
11081 50218 1
11081 47372 1
11081 57573 1
11081 17924 1
11081 87552 2
11081 10245 1
11081 1291 2
11081 88784 2
11081 78829 1
11081 21373 2
11081 52123 2
11081 94872 1
11081 36920 1
11081 46854 1
11081 86940 2
11081 12231 2
11081 24898 1
11081 77104 2
11081 37645 2
11081 23735 2
11081 39495 1
11081 51409 1
11081 27186 1
11081 50623 2
11081 79666 2
11081 48200 2
11081 23930 1
11081 60829 2
11081 48271 2
11081 44973 1
11081 30675 1
11081 58388 2
11081 14847 2
11081 43486 2
11081 71513 1
11081 84179 1
11081 55325 1
11081 94656 2
11081 52413 1
11081 26892 1
11081 72921 1
11081 55239 2
11081 50734 2
11081 81776 2
11081 97238 2
11081 79047 1
11081 54936 2
11081 36736 2
11081 37148 1
11081 52593 1
11081 13658 1
11081 83692 2
11081 48406 1
11081 14990 2
11081 20432 2
11081 65067 1
11081 19125 2
11081 82162 2
11081 28966 1
11081 97137 1
11081 76683 1
11081 94443 1
11081 36368 2
11081 33983 2
11081 63618 1
11081 22345 2
11081 34800 2
11081 99023 2
11081 44796 2
11081 77890 2
11081 11095 2
11081 3428 1
11081 44534 2
11081 61383 1
11081 99985 1
11081 69470 1
11081 85469 1
11081 35912 1
11081 92527 2
11081 64442 1
11081 31458 1
11081 50909 1
11081 2271 2
11081 49730 1
11081 79524 2
11081 84764 1
11081 30641 1
11081 87890 2
11081 18573 1
11081 90185 1
11081 11733 2
11081 26374 1
11081 71759 1
11081 17122 2
11081 73776 1
11081 40704 1
11081 46273 2
11081 83804 2
11081 63274 1
11081 50682 2
11081 40283 1
11081 82348 2
11081 77638 1
11081 56188 2
11081 84421 2
11081 60889 2
11081 22334 2
11081 90982 1
11081 7507 2
11081 22013 2
11081 53142 1
11081 10647 2
11081 3462 1
11081 67043 2
11081 27468 2
11081 89697 2
11081 575 1
11081 42300 1
11081 66264 1
11081 31734 1
11081 59892 1
11081 9477 1
11081 38898 1
11081 51947 2
11081 14355 2
11081 21242 1
11081 80416 2
11081 61021 2
11081 9678 1
11081 84725 1
11081 35956 2
11081 42869 2
11081 95954 1
11081 32700 1
11081 83129 2
11081 99804 2
11081 5133 2
11081 44999 1
11081 67791 2
11081 88568 2
11081 91749 1
11081 48051 1
11081 96323 1
11081 91966 2
11081 10621 1
11081 19272 1
11081 50420 1
11081 62403 2
11081 73205 2
11081 17720 2
11081 13663 1
11081 92150 1
11081 40616 1
11081 27561 1
11081 94358 2
11081 43433 1
11081 972 1
11081 65287 1
11081 51491 2
11081 56590 2
11081 19151 2
11081 32013 2
11081 8506 2
11081 86655 1
11081 11788 2
11081 74365 1
11081 23426 1
11081 26584 1
11081 86344 1
11081 75151 2
11081 38127 2
11081 36411 1
11081 53442 1
11081 52435 1
11081 67868 1
11081 9274 1
11081 50253 1
11081 30927 2
11081 60180 1
11081 64066 2
11081 46861 1
11081 30614 1
11081 33423 2
11081 93211 1
11081 60287 1
11081 38635 1
11081 6548 2
11081 78858 2
11081 53798 2
11081 36189 1
11081 71781 2
11081 25740 1
11081 67162 1
11081 50786 2
11081 45737 1
11081 1607 2
11081 59908 2
11081 92629 2
11081 23808 2
11081 61934 1
11081 1610 2
11081 32637 2
11081 11848 1
11081 71213 1
11081 16219 2
11081 5260 2
11081 51045 1
11081 79620 2
11081 5455 1
11081 21715 2
11081 81912 1
11081 70600 1
11081 78698 1
11081 63489 1
11081 29833 2
11081 38504 2
11081 34201 1
11081 76629 2
11081 79496 2
11081 24860 1
11081 90335 2
11081 78329 1
11081 70125 2
11081 67743 2
11081 69067 2
11081 95949 2
11081 17811 1
11081 15383 1
11081 99603 2
11081 16139 2
11081 6819 1
11081 35032 1
11081 37288 2
11081 46257 1
11081 25554 2
11081 38292 1
11081 59213 2
11081 20478 1
11081 40469 1
11081 95792 1
11081 4219 1
11081 2109 2
11081 31041 1
11081 57650 1
11081 86420 1
11081 66222 1
11081 39445 2
11081 92958 2
11081 70760 2
11081 62638 2
11081 98764 1
11081 47779 1
11081 71234 2
11081 92547 1
11081 31468 2
11081 32369 2
11081 51293 2
11081 346 1
11081 79641 1
11081 4559 2
11081 19636 1
11081 12557 2
11081 59840 1
11081 12210 2
11081 40310 2
11081 30268 1
11081 72067 2
11081 45449 2
11081 47167 1
11081 73540 1
11081 13801 2
11081 53750 1
11081 61150 2
11081 64639 2
11081 11825 2
11081 658 2
11081 42830 2
11081 18271 1
11081 15956 1
11081 71293 1
11081 9669 1
11081 72651 1
11081 17225 2
11081 9086 1
11081 53694 1
11081 71839 1
11081 52168 2
11081 6741 2
11081 77336 2
11081 76824 2
11081 16487 2
11081 59697 1
11081 12961 1
11081 74779 1
11081 37998 1
11081 72772 1
11081 7273 1
11081 62195 2
11081 86716 2
11081 62159 2
11081 83267 2
11081 23046 1
11081 67588 2
11081 96549 1
11081 58629 2
11081 40769 1
11081 71122 2
11081 8244 2
11081 4920 1
11081 94060 1
11081 42396 2
11081 61540 1
11081 5686 1
11081 58816 1
11081 63562 2
11081 23960 1
11081 79851 2
11081 61344 1
11081 47875 2
11081 3204 1
11081 14523 2
11081 28970 1
11081 66327 1
11081 10683 1
11081 22195 2
11081 77894 1
11081 32436 2
11081 79020 1
11081 64351 1
11081 28960 2
11081 7212 2
11081 83347 2
11081 94696 2
11081 98224 1
11081 23065 2
11081 49358 2
11081 54226 2
11081 57130 1
11081 59665 1
11081 69239 2
11081 51340 2
11081 49943 2
11081 62991 2
11081 14596 2
11081 13556 1
11081 25608 1
11081 77156 2
11081 4081 2
11081 65115 1
11081 15001 1
11081 76796 2
11081 17468 1
11081 82276 1
11081 49934 1
11081 9807 1
11081 48419 1
11081 84005 2
11081 86169 2
11081 62655 1
11081 40011 1
11081 88107 2
11081 51061 2
11081 12522 1
11081 40265 1
11081 25611 2
11081 24908 1
11081 10363 1
11081 32842 2
11081 62962 1
11081 16570 1
11081 63034 2
11081 90989 2
11081 79965 2
11081 77411 1
11081 12215 1
11081 50970 2
11081 27764 1
11081 75182 2
11081 61449 1
11081 78813 2
11081 82783 1
11081 33234 1
11081 72238 1
11081 98293 1
11081 10514 2
11081 19535 1
11081 1526 2
11081 88815 2
11081 96664 2
11081 33126 1
11081 13654 2
11081 37650 1
11081 33808 1
11081 15094 1
11081 9351 2
11081 74163 1
11081 93506 1
11081 95717 1
11081 41753 2
11081 35675 1
11081 80910 2
11081 14536 1
11081 71358 1
11081 23371 1
11081 14741 1
11081 64072 2
11081 87298 1
11081 73508 2
11081 63099 1
11081 62408 2
11081 48914 1
11081 84614 2
11081 65530 1
11081 91397 2
11081 57249 1
11081 26079 1
11081 39005 1
11081 81456 1
11081 87531 1
11081 61833 1
11081 1153 2
11081 35747 1
11081 14080 1
11081 92974 1
11081 18981 2
11081 34530 1
11081 43297 1
11081 75939 2
11081 29293 2
11081 75324 2
11081 855 2
11081 55697 1
11081 60757 1
11081 44479 2
11081 61214 1
11081 10733 2
11081 11686 2
11081 65519 1
11081 1854 2
11081 88428 2
11081 45089 2
11081 50097 2
11081 47672 1
11081 85435 2
11081 10516 2
11081 52141 1
11081 49968 1
11081 74404 1
11081 49885 1
11081 97170 1
11081 11468 1
11081 8933 1
11081 41077 1
11081 35251 2
11081 81562 1
11081 8080 2
11081 37185 2
11081 60492 2
11081 98019 2
11081 65565 2
11081 3932 2
11081 8259 1
11081 24113 1
11081 56557 1
11081 44892 2
11081 57258 1
11081 51092 1
11081 26151 1
11081 17764 2
11081 33257 1
11081 31306 2
11081 95069 2
11081 20161 1
11081 38333 2
11081 58865 1
11081 77696 2
11081 12052 1
11081 94033 1
11081 50462 2
11081 63614 1
11081 80905 1
11081 19582 1
11081 69236 2
11081 58995 2
11081 1688 1
11081 68387 1
11081 66011 2
11081 65789 2
11081 53675 2
11081 64730 1
11081 19508 1
11081 38551 1
11081 15949 1
11081 94072 2
11081 71865 1
11081 55837 2
11081 73864 2
11081 20906 1
11081 89262 1
11081 78730 1
11081 52299 1
11081 49933 1
11081 8021 2
11081 77657 2
11081 78765 1
11081 70610 1
11081 30035 2
11081 35655 2
11081 40547 1
11081 7478 1
11081 55249 2
11081 78862 2
11081 49368 1
11081 6518 2
11081 9392 2
11081 4369 1
11081 68822 1
11081 22712 1
11081 38417 1
11081 15905 1
11081 64929 1
11081 65182 1
11081 59488 1
11081 8847 2
11081 641 2
11081 17077 2
11081 74112 2
11081 24905 1
11081 88269 1
11081 36212 2
11081 52931 2
11081 85443 2
11081 16531 1
11081 54998 2
11081 36465 1
11081 20185 2
11081 93047 2
11081 39117 2
11081 99052 1
11081 35785 1
11081 99065 1
11081 12732 2
11081 51428 1
11081 90610 2
11081 25211 1
11081 13734 1
11081 28565 1
11081 77756 2
11081 17111 2
11081 2173 1
11081 26156 2
11081 95177 1
11081 57276 1
11081 58169 1
11081 41811 2
11081 89445 2
11081 29843 2
11081 47141 2
11081 63789 2
11081 70099 2
11081 17473 2
11081 50703 2
11081 36785 2
11081 8045 1
11081 81845 1
11081 7638 2
11081 97612 1
11081 19650 2
11081 36936 2
11081 21419 2
11081 59994 1
11081 93620 1
11081 4406 2
11081 69315 2
11081 61289 1
11081 80328 1
11081 78234 2
11081 71189 2
11081 90225 1
11081 97983 1
11081 67790 1
11081 70578 1
11081 41874 1
11081 17559 2
11081 27559 2
11081 84497 2
11081 28098 1
11081 96087 2
11081 43235 2
11081 5989 1
11081 7828 2
11081 26161 1
11081 56151 1
11081 23493 2
11081 54232 2
11081 36040 2
11081 3928 2
11081 12894 2
11081 50383 2
11081 15587 2
11081 83227 1
11081 19524 2
11081 49353 1
11081 9518 1
11081 30403 1
11081 68892 2
11081 38204 1
11081 39093 1
11081 422 1
11081 82683 2
11081 78260 1
11081 93432 2
11081 86511 1
11081 91350 2
11081 26532 2
11081 11643 2
11081 99559 2
11081 57114 1
11081 27344 2
11081 24448 1
11081 29068 1
11081 83170 1
11081 84418 2
11081 55615 1
11081 79923 1
11081 36965 2
11081 31844 2
11081 99814 2
11081 73683 2
11081 24137 2
11081 27482 2
11081 64435 2
11081 20573 2
11081 93056 1
11081 2919 1
11081 15808 1
11081 8111 2
11081 13247 1
11081 33124 1
11081 20647 1
11081 53025 1
11081 55172 1
11081 65445 2
11081 94584 2
11081 99079 1
11081 26393 2
11081 9070 1
11081 36101 2
11081 12256 1
11081 35387 1
11081 19711 2
11081 26640 2
11081 73119 2
11081 86598 2
11081 93285 1
11081 58765 2
11081 33861 2
11081 17480 1
11081 63428 1
11081 91678 2
11081 80485 1
11081 2751 1
11081 76237 1
11081 28033 1
11081 19856 2
11081 39314 1
11081 74913 1
11081 88245 1
11081 92688 2
11081 87425 2
11081 70998 2
11081 6034 2
11081 4679 1
11081 15480 2
11081 39947 2
11081 64374 2
11081 86212 2
11081 80947 1
11081 99521 2
11081 12124 2
11081 79963 1
11081 36718 1
11081 81601 1
11081 16525 2
11081 15912 2
11081 94960 1
11081 16295 1
11081 69335 1
11081 29790 2
11081 15239 2
11081 85387 2
11081 46509 1
11081 8883 2
11081 39740 2
11081 24183 2
11081 74265 1
11081 75923 1
11081 82862 2
11081 79868 2
11081 81254 2
11081 33447 1
11081 8755 2
11081 61310 2
11081 80670 2
11081 82997 2
11081 47416 2
11081 13964 2
11081 8837 1
11081 41097 1
11081 61499 2
11081 29618 1
11081 36487 1
11081 77658 2
11081 21888 2
11081 5730 1
11081 48800 2
11081 80987 1
11081 87413 2
11081 89098 1
11081 20767 1
11081 33527 2
11081 144 1
11081 19635 1
11081 27391 2
11081 61030 2
11081 40210 2
11081 76120 2
11081 80078 1
11081 2796 2
11081 54072 2
11081 85232 1
11081 34439 1
11081 31421 1
11081 54268 1
11081 86018 1
11081 37033 1
11081 71706 1
11081 51644 1
11081 79507 2
11081 20403 2
11081 52904 1
11081 86874 1
11081 60222 1
11081 39426 2
11081 58987 2
11081 64207 2
11081 30970 1
11081 8641 1
11081 72016 1
11081 59530 1
11081 16884 2
11081 77831 1
11081 50709 1
11081 58149 2
11081 34551 1
11081 5432 1
11081 51168 2
11081 68682 1
11081 39611 2
11081 47184 1
11081 4756 2
11081 77982 2
11081 60632 1
11081 21345 2
11081 58940 2
11081 76291 1
11081 84205 1
11081 72076 2
11081 61360 2
11081 10182 2
11081 52108 1
11081 11883 2
11081 25091 1
11081 20698 1
11081 4919 2
11081 85495 1
11081 86138 1
11081 1058 2
11081 43234 1
11081 39232 2
11081 40146 1
11081 59029 1
11081 50038 2
11081 28344 1
11081 41175 1
11081 95035 2
11081 62637 1
11081 58886 2
11081 59848 2
11081 92139 1
11081 5944 2
11081 56360 1
11081 65207 2
11081 22633 1
11081 37967 2
11081 52515 1
11081 57598 1
11081 96766 1
11081 78342 2
11081 25371 1
11081 53821 1
11081 34083 1
11081 85834 2
11081 93477 2
11081 51063 1
11081 6598 2
11081 17675 1
11081 95794 2
11081 18103 2
11081 98135 1
11081 36002 2
11081 14939 1
11081 58326 1
11081 6449 1
11081 41092 1
11081 2939 2
11081 60591 2
11081 87048 2
11081 56150 1
11081 47085 2
11081 74905 2
11081 90215 1
11081 82948 1
11081 34135 1
11081 58520 2
11081 87588 1
11081 41030 1
11081 42283 1
11081 84817 2
11081 39141 1
11081 16551 1
11081 39204 2
11081 7475 1
11081 13721 2
11081 69599 1
11081 21938 2
11081 52866 1
11081 96998 2
11081 29831 2
11081 64715 1
11081 32648 1
11081 53770 1
11081 1686 1
11081 88347 2
11081 89297 2
11081 30971 1
11081 67336 1
11081 9414 1
11081 74881 2
11081 71883 1
11081 67184 2
11081 15043 2
11081 77891 1
11081 3472 2
11081 47320 2
11081 95598 2
11081 11461 1
11081 59922 2
11081 81291 2
11081 9777 1
11081 93964 2
11081 28265 1
11081 27854 1
11081 16182 1
11081 79706 2
11081 60608 1
11081 53729 2
11081 29150 2
11081 49130 2
11081 44421 2
11081 93319 2
11081 69195 2
