100000 10
52403 36667 5
52403 89911 5
20956 13825 10
20956 57780 10
20956 71460 10
20956 75072 10
20956 80063 10
3871 55117 4
3871 41872 4
3871 72048 4
3871 51320 4
3871 25508 4
5811 79919 8
5811 63364 8
83947 87383 3
83947 51404 3
83947 66350 3
36976 63029 9
36976 78389 9
36976 42354 9
36976 9814 9
32900 65116 8
32900 58231 8
32900 48623 8
32900 936 8
32900 14523 8
32900 94919 8
32900 336 8
32900 53659 8
88567 80861 10
88567 77908 10
88567 11563 10
88567 9398 10
88567 7244 10
88567 3980 10
88567 76489 10
35519 72835 7
35519 36959 7
35519 99980 7
72836 85113 5
72836 61815 5
72836 15373 5
72836 58049 5
45037 19179 9
45037 36737 9
45037 55451 9
45037 60740 9
45037 22490 9
45037 26815 9
45037 92049 9
80818 43094 3
80818 21380 3
80818 90923 3
80818 1826 3
80818 88712 3
80818 17113 3
64480 75550 6
64480 39319 6
64480 78413 6
64480 45430 6
64480 17528 6
16129 86214 9
16129 18010 9
16129 93945 9
25743 98298 1
25743 9990 1
25743 51994 1
60737 99235 7
96656 88926 4
96656 2101 4
1833 77982 10
1833 66679 10
1833 36997 10
29907 63376 9
29907 56563 9
6902 63983 9
6902 36001 9
6902 26704 9
6902 52180 9
6902 83157 9
16542 98703 7
16542 15370 7
16542 8174 7
16542 66378 7
82423 57975 2
23200 74990 6
23200 88743 6
23200 64698 6
95537 34690 2
95537 59232 2
95537 79164 2
95537 36841 2
95537 37425 2
70799 95380 3
70799 94292 3
70799 2473 3
65370 57077 9
65370 10396 9
65370 4887 9
65370 38444 9
65370 76313 9
72689 30554 5
72689 23849 5
72689 39267 5
72689 49330 5
39202 34117 7
19494 89726 5
19494 39132 5
19494 91037 5
19494 51420 5
19494 78072 5
19494 52764 5
19494 16410 5
19494 86320 5
19494 28814 5
5650 73865 3
5650 48267 3
5650 4029 3
69653 50544 6
69653 55316 6
69653 33608 6
69653 97348 6
69653 27755 6
77042 49823 3
77042 40093 3
77042 91306 3
55229 65328 1
55229 14874 1
55229 5256 1
55229 72304 1
55229 35396 1
55229 67300 1
32791 94673 3
32791 61984 3
51945 67269 5
51945 58392 5
51945 39619 5
51945 40286 5
51945 25592 5
97029 87231 6
97029 73863 6
97029 1580 6
97029 46837 6
97029 85656 6
66066 12473 9
66066 65043 9
8035 11794 6
8035 20573 6
8035 39911 6
8035 88487 6
8035 943 6
8035 88174 6
38720 68102 10
68045 28897 9
68045 33090 9
68045 39984 9
68045 28068 9
68045 66468 9
68045 68279 9
68045 61353 9
68045 16918 9
53012 50444 8
53012 85077 8
53012 35929 8
53012 85611 8
53012 12372 8
29138 61526 5
29138 86469 5
29138 62410 5
29138 70218 5
29138 84565 5
76531 81323 5
76531 60099 5
76531 76004 5
46718 84166 10
46718 58573 10
46718 63322 10
66558 13941 2
66558 89981 2
66558 45309 2
68831 15014 5
68831 10653 5
68831 30225 8
62014 81709 6
83535 65451 9
83535 62428 9
83535 88665 9
83535 28575 9
83535 88649 9
79116 62304 6
79116 8374 6
79116 60429 6
79116 11228 6
79116 41301 6
79116 11852 6
82920 11879 9
82920 95015 9
72193 80563 5
72193 66324 5
55040 64881 3
24067 33324 9
24067 85556 9
95296 30431 7
95296 28844 7
95296 61901 7
95296 23067 7
95296 18952 7
95296 99611 7
5207 6253 4
5207 6074 4
12119 93443 3
18802 25404 4
18802 40879 4
39287 44476 8
4324 57267 6
4324 16305 6
4324 99479 6
4324 71205 6
4324 14034 6
4324 68168 6
4324 57198 6
67844 34153 9
67844 24848 9
67844 32256 9
67844 59443 9
85358 885 4
85358 8431 4
38824 53560 5
38824 22171 5
38824 78064 5
38824 41157 5
38824 24254 5
38824 38674 5
38824 43879 5
43907 2603 2
43907 17173 2
43907 33154 2
43907 54958 2
43907 88675 2
43907 57540 2
43907 15565 2
54143 13404 7
54143 2568 7
54143 30134 7
54143 88468 7
5793 30353 10
5793 67003 10
522 3919 7
49318 27267 3
49318 47880 3
49318 88092 3
49318 34976 3
49318 86121 3
8503 75368 3
8503 92283 3
8503 93400 3
8503 74647 3
8503 72537 3
8503 2601 3
8503 90567 3
99434 78089 7
99434 84942 8
99434 85627 8
99434 66876 8
99434 68736 8
99434 9837 8
48599 84555 6
48599 261 6
20859 18139 4
40898 37753 9
40898 89077 9
40898 6550 9
21594 80653 9
21594 60831 9
21594 15195 9
46285 52183 5
46285 34763 5
46285 8218 5
46285 40523 5
46285 13125 5
35126 1436 4
35126 88740 4
35126 25597 4
38556 42181 2
38556 67518 2
38556 65509 2
8652 78511 2
8652 94203 2
8652 68460 2
62063 35051 6
62063 68735 6
62063 1491 6
62063 13451 6
62063 3684 6
62063 55856 6
86748 32424 5
86748 86816 5
86748 43057 5
86748 49886 5
86748 98200 5
86748 46584 5
69985 43976 3
69985 94000 3
69985 90259 3
67347 63790 5
67347 52314 5
67347 18005 5
65412 34287 5
65412 47841 5
65412 57223 5
65412 97888 5
65412 88217 5
65412 51437 5
65412 82146 5
45431 61101 5
45431 30688 5
65575 70031 6
65575 27514 6
65575 8179 6
65575 46262 6
35918 14224 6
35918 29726 6
65116 89592 4
65116 88868 4
65116 15831 4
65116 34993 4
65116 25600 4
40436 52714 4
40436 30473 4
40436 10477 4
97327 61558 10
97327 99050 10
97327 19857 10
97327 14205 10
51370 79213 6
51370 88711 6
51370 61235 6
45869 38169 5
45869 68269 5
45869 99848 5
45869 23113 5
45869 61458 5
45869 49555 5
18689 39289 10
18689 45165 10
18689 30451 10
18689 85855 10
18689 46477 10
34758 12343 10
34758 12882 10
24697 55041 6
24697 8634 6
24697 30501 6
24697 50497 6
57602 26644 5
57602 71294 5
57602 13650 5
57602 14437 5
57602 7172 5
35456 9460 4
35456 95592 4
35456 84900 4
35456 65098 4
45815 40449 9
45815 83505 9
45815 41305 9
77399 40409 4
44299 47498 9
44299 55607 9
44299 53067 9
44299 75713 9
44299 78965 9
89592 40865 10
89592 11180 10
89592 22508 10
26997 44255 1
26997 76852 1
26997 79296 1
26997 17909 1
26997 85832 1
26997 4091 1
78356 85545 7
79332 20509 2
79332 84505 2
12473 95873 5
12473 56963 5
12473 83275 5
12473 53827 5
45737 97432 9
45737 62910 9
45737 68263 9
45737 25877 9
32776 5523 8
32776 80375 8
32776 44941 8
32776 92226 8
32776 91283 8
32776 10855 8
45198 2562 4
45198 33236 4
45198 92293 4
45198 78982 4
91449 98043 10
91449 36946 10
91449 79994 10
91449 42415 10
91449 97568 10
91449 28084 10
22821 18014 10
22821 48900 10
22821 24127 10
22821 87291 10
22821 73493 10
78440 62290 1
38453 70533 8
38453 859 8
98492 96204 4
98492 30159 4
98492 61627 4
98492 44078 4
98492 91738 4
63502 90061 5
63502 10281 5
68894 37149 4
68894 65533 4
83826 33170 9
83826 96382 9
83826 58007 9
95050 56623 3
95050 62024 3
95050 10920 3
95050 76773 3
62732 574 3
62732 75811 3
62732 51462 3
62732 93923 3
62732 31585 3
48076 40190 5
48076 90679 5
48076 23300 5
48076 91399 5
90143 42742 2
90143 3577 2
90143 56966 2
90143 32490 2
46657 82044 1
46657 44566 1
46657 51739 1
98592 1247 8
98592 57122 8
98592 68525 8
98592 58264 8
99787 28585 5
99787 23474 5
99787 25208 5
99787 28080 5
99787 20891 5
99787 65623 5
54136 57225 2
54136 90428 2
41085 45808 8
41085 17133 8
41085 852 8
41085 31877 8
41085 22420 8
41085 9141 8
78086 14288 1
78086 22746 1
78086 50431 1
40348 63789 10
40348 17754 10
40348 8702 10
21829 78049 5
21829 95641 5
21829 35784 5
21829 30605 5
48039 33592 4
48039 24748 4
48039 46141 4
29682 1298 10
29682 7503 10
29682 58793 10
29682 28402 10
29682 79072 10
29682 95569 10
73114 84271 1
73114 65119 1
73114 88134 1
73114 67271 1
73114 15129 1
75368 21633 1
75368 66432 1
40710 49875 7
40710 33077 7
40710 84210 7
40710 6583 7
40710 91518 7
40710 96736 7
59677 64591 8
59677 73639 8
65570 4432 9
65570 76853 9
65570 23952 9
65570 3008 9
65570 25517 9
65570 17081 9
49693 82530 8
49693 85209 8
49693 9915 8
49693 31588 8
92947 60545 10
92947 999 10
87038 98876 9
87038 76436 9
87038 3087 9
87038 3428 9
31815 90220 9
29556 27420 9
29556 40870 9
29556 5168 9
29556 95919 9
29556 91174 9
68139 72404 3
68139 23185 3
68139 2138 3
68139 4220 3
68139 96460 3
21735 97199 5
21735 51022 5
21735 9785 5
21735 76738 5
71873 56046 4
44535 72922 3
44535 83301 3
61131 87968 6
61131 66995 6
61131 75910 6
61131 31591 6
41572 78138 6
41572 20289 6
41572 36626 6
41572 95413 6
41572 58243 6
41572 33858 6
41572 81643 6
27581 88250 9
27581 92526 9
27581 20664 9
27581 48257 9
27581 90630 9
27581 49025 9
81169 77797 4
81169 54531 4
81169 69252 4
81169 60806 4
53281 76858 9
53281 84054 9
53281 10087 9
53281 14947 9
89985 86564 4
89985 93976 4
89985 99624 4
53091 87416 10
53091 33569 10
53091 47299 10
53091 70374 10
44726 3951 4
44726 84321 4
44726 75823 4
44726 17179 4
37488 65475 5
37488 78443 5
89726 95960 2
89726 62286 2
98090 87413 2
98090 81827 2
98090 30488 5
98090 47635 2
98090 63010 2
73484 32190 1
73484 75119 1
73484 64022 1
99656 89724 4
99656 51107 4
49723 36081 8
49723 74111 8
49723 25722 8
49723 45461 8
98163 58038 5
98163 3068 5
98163 24039 5
70706 67455 4
70706 16380 4
70706 72006 4
70706 1663 4
6945 36532 4
6945 28576 4
6945 40402 4
6945 79478 5
6945 17575 4
55372 34612 10
55372 79549 10
55372 44806 10
18361 35905 8
18361 83188 8
18361 5985 8
18361 7837 8
18361 96676 8
18361 66929 8
63022 92859 6
63022 21012 6
63022 55400 6
63022 36754 6
63022 41388 6
62079 67203 9
62079 31186 9
62079 63094 9
62079 12805 9
55748 4206 2
55748 99942 2
24256 16205 9
22473 154 8
22473 94953 8
22473 18510 8
22473 20163 8
53455 62462 2
53455 45261 2
53455 77900 2
53455 77340 2
53455 56428 2
53455 1660 2
53455 96573 2
98311 34162 9
98311 16677 9
98311 48199 9
98311 19297 9
59336 28427 9
59336 73470 9
59336 3122 9
59336 85443 9
59336 98008 9
44188 61475 10
44188 34413 10
44188 3702 10
44188 86385 10
44188 59192 10
79213 5468 8
64328 1216 10
64328 37861 10
64328 92094 10
64328 27782 10
47078 52774 2
27716 48717 4
65236 90590 4
65236 22365 4
65236 94890 4
65236 3062 4
65236 15222 4
18633 73979 2
68838 47570 10
68838 23963 10
9493 41292 5
9493 89452 5
27058 31635 10
27058 83246 10
55879 40916 2
55879 38324 2
55879 41106 2
55879 25973 2
55879 55373 2
55879 96437 2
61890 60042 8
61890 51786 8
61890 77477 8
61890 25654 8
61890 16047 8
69682 46394 5
69682 67707 5
69682 32550 5
69682 33334 5
69682 33201 5
69682 47962 5
80457 99626 8
14630 57023 4
14630 67466 4
14630 26493 4
81234 58068 2
81234 6612 2
81234 87794 2
81234 68315 2
80076 39482 9
80076 91125 9
80076 17031 9
80076 93828 9
80076 92290 9
80076 77266 9
80076 78735 9
81057 49042 5
81057 15657 5
39796 23709 1
39796 2213 1
39796 51878 1
74683 50715 5
74683 95141 5
10029 96484 3
10029 29338 3
34415 2482 9
34415 40470 9
24476 65929 6
25247 37289 6
25247 52135 6
25247 59759 6
25247 63853 6
25247 56677 6
25247 13527 6
25247 24274 6
25247 3220 6
57453 63089 5
35185 19346 7
82352 68577 5
82352 74541 5
82352 59093 5
82352 80427 5
82352 81487 5
82352 13346 5
49001 41605 5
97509 4402 6
97509 64087 6
97509 14440 6
47809 69519 6
31045 76259 8
31045 56234 8
31045 36494 8
31045 24371 8
31045 15343 8
31045 33272 8
69108 60756 7
69108 88626 7
69108 48930 7
69108 36084 7
37052 71870 3
37052 99614 3
37052 64922 3
37052 56715 3
37052 63080 3
37052 27136 3
99723 939 9
99723 16536 9
99723 3253 9
99723 96101 9
99723 18309 9
31135 57247 4
31135 81849 4
31135 111 4
31135 63530 4
50246 45579 5
50246 35823 5
50246 18977 5
63501 91973 4
63501 42648 4
63501 59532 4
63501 50640 4
63501 50755 4
63501 55299 4
63501 46381 4
63501 73212 4
39137 90687 3
39137 18447 3
64881 47654 1
15969 99969 6
32343 30729 6
32343 7851 6
32343 21119 6
32343 99146 6
32343 3707 6
14015 40151 5
14015 63848 5
14015 29223 5
14015 72491 5
5349 30030 9
5349 54293 9
74469 1737 4
74469 76453 4
28476 70135 5
28476 96527 5
28476 74527 5
28476 8567 5
28476 16408 5
28476 42414 5
90806 91566 9
90806 78911 9
90806 56622 9
36006 37519 6
36006 87837 6
36006 4309 6
36006 77446 6
95076 45242 6
95076 485 6
95076 98776 6
95076 58064 6
5970 70310 3
5970 95517 3
5970 23114 3
5970 50445 3
22742 36152 8
22742 47908 8
22742 29186 8
30554 50872 2
30554 27516 2
57347 1248 7
57347 88363 7
57347 96067 7
57347 8718 7
34136 13912 4
34136 9920 4
34136 10245 4
34136 40755 4
34136 52514 4
34136 73631 4
34136 28806 4
34136 86647 4
79571 34373 1
79571 16938 1
26274 82151 5
26274 56233 5
26274 91049 5
26274 39417 5
26274 93639 5
13466 37834 6
13466 58756 6
75477 13318 5
75477 61029 5
75477 82208 5
6990 39771 6
6990 50391 6
6990 97315 6
6990 36889 6
51780 79431 4
51780 4454 4
51780 21635 4
46233 2114 2
46233 28191 2
46233 54792 2
23835 78798 8
23835 58650 8
23835 15578 8
23835 88780 8
23835 932 8
23835 15407 8
23278 65095 9
23278 34726 9
23278 9475 9
23278 57081 9
23278 94419 9
23278 22177 9
8014 19095 9
8014 23553 9
8014 70316 9
9311 99378 5
9311 66341 5
9311 40498 5
9311 13117 5
20067 31709 5
20067 78549 5
71870 57979 1
71870 82868 1
65095 85917 5
65095 97676 5
65095 29933 5
32352 75391 8
32352 75553 8
14082 6317 3
14082 11587 3
14082 7994 3
31353 34453 3
31353 86511 3
70135 56433 2
70135 21763 2
70135 83639 2
35927 70951 2
35927 74198 2
35927 44593 2
35927 53876 2
14260 11065 9
98703 28136 6
77655 86596 2
98077 85397 6
98077 20478 6
4873 89006 5
4873 75091 5
4873 44150 5
90458 38421 10
90458 69166 10
90458 82995 10
67132 45038 10
67132 28481 10
57252 62460 4
57252 59943 4
57252 97900 4
57252 52974 4
46847 15590 2
46847 93803 2
46847 86025 2
56561 65741 5
56561 2047 5
56561 19290 5
56561 53791 5
44893 43274 8
55420 83788 7
39897 49085 5
39897 5517 5
39897 61823 5
39897 58121 5
57267 88222 8
57267 96171 8
18143 29443 7
18143 54385 7
18143 34216 7
18143 76366 7
18143 56815 7
18143 31396 7
18143 96805 7
65656 46762 9
65656 25923 9
65656 61321 9
65656 80471 9
65656 71019 9
22156 42315 8
22156 524 8
69964 56220 9
69964 41187 9
69964 72074 9
29041 80612 1
29041 64896 1
29041 65880 1
29041 1720 1
77123 23532 2
77123 2784 2
77123 88937 2
77123 62916 2
47295 2950 1
47295 62031 1
47295 44958 1
74300 34107 3
74300 13422 3
56553 76427 4
56553 1615 4
87665 49334 7
87665 90971 7
87665 66140 7
87665 60253 7
87665 31355 7
25210 62062 5
25210 2623 5
25210 40563 5
25210 77565 2
42883 71112 6
42883 8757 6
42883 24551 6
42883 93847 6
42883 11569 6
69294 37816 2
69294 76797 2
32424 35153 2
32424 1771 2
32424 86504 2
31564 3018 4
31564 41500 4
31564 25917 4
31564 56467 4
31564 21708 4
31564 86192 4
31564 51753 4
45888 54372 5
45888 17502 5
45888 78245 5
45888 37848 8
38352 72489 2
1402 37668 10
1402 58242 10
1402 41015 10
1402 42152 10
18391 18896 1
18391 7477 1
94193 66240 1
94193 94736 1
94193 10317 1
94193 77065 1
94193 72862 1
74724 65102 5
74724 70274 5
74724 33033 5
74724 90672 5
74724 21192 5
74724 90814 5
16852 63482 9
16852 28282 9
16852 7953 9
37263 56885 10
37263 27377 10
5432 92576 3
5432 41414 3
5432 38517 3
5432 48967 3
5432 98371 3
5432 10254 3
86521 55792 8
86521 49130 8
86521 28564 8
86521 58888 8
20506 83607 4
20506 91323 4
23468 31830 9
23468 27436 9
23468 54502 9
57087 48159 4
57087 16582 4
57087 83164 4
57087 54719 4
36735 14809 6
36735 59150 6
50280 88781 1
99183 24321 5
99183 97395 5
99183 21968 5
60982 40157 9
60982 39453 9
60982 20224 9
60982 97071 9
60982 46012 9
38926 8307 10
38926 65678 10
77872 92505 7
12757 84842 9
12757 15423 9
12757 44191 9
12757 86632 9
300 41688 8
300 60596 8
300 31317 8
10400 85692 2
10400 90072 2
48595 59691 3
48595 24669 3
84581 58902 9
84581 59340 9
2524 82240 5
2524 63887 5
2524 19463 5
2524 41422 5
21040 75527 5
21040 38378 5
21040 43370 5
21040 43120 5
21040 26171 5
56451 68950 4
80861 97211 9
80861 7594 9
80861 25626 9
80861 70315 9
80861 9895 9
80861 35442 9
80861 60969 9
6837 6984 2
6837 85595 2
6837 94517 2
6837 83105 2
92902 43679 7
92902 38111 7
92902 4833 7
9142 15364 10
9142 63003 10
9142 45159 10
9142 35050 10
29320 81426 10
29320 42837 10
29320 74044 10
29320 52695 10
29320 69688 10
29320 45529 10
29320 47586 10
29320 10840 10
17163 76981 10
17163 68924 10
17163 50629 10
60534 81038 9
60534 98536 9
60534 22966 9
60534 26381 9
60534 20600 9
60534 77061 9
60534 98288 9
87371 78875 10
87371 94614 10
87371 52146 10
87371 28858 10
87371 58812 10
87371 33189 10
87371 7509 10
87371 4752 10
45117 51857 1
45117 47020 1
45117 59654 1
45117 67610 1
75626 96356 5
75626 89558 5
16538 37123 3
16538 74484 3
16538 88695 3
16538 62185 3
53191 56614 9
53191 51480 9
70566 72468 2
70566 59720 10
70566 52416 10
70566 44550 10
70566 52615 10
84271 43886 7
84271 96193 7
84271 60619 7
33324 76417 5
73013 61176 4
73013 41285 4
73013 10406 4
73013 45717 4
73013 93916 4
73013 73451 4
73013 78010 4
73013 87647 4
71049 96461 4
44460 57389 4
41997 17139 9
77610 25733 10
77610 29496 10
77610 2084 10
77610 28338 10
77610 55908 10
77610 65489 10
30754 68416 9
30754 54038 9
30754 15804 9
30754 79295 9
30754 84039 9
61833 46339 5
61833 15255 5
61833 77086 5
61760 33685 8
61760 38562 8
57280 41700 7
57280 30215 7
31809 36736 9
31809 61861 9
7336 79161 10
74360 7231 7
74360 32941 7
74360 70055 7
28720 59827 9
28720 31446 9
7519 7064 9
7519 23325 9
7519 66221 9
81440 85459 1
81440 72492 1
81440 62356 1
81440 60818 1
81440 7385 1
65635 49858 7
65635 82770 7
65635 49079 7
65635 77736 7
65635 6770 7
65635 65209 7
37898 40300 5
37898 49407 5
37898 1825 5
30729 89419 8
30729 77472 8
30729 75960 8
30729 73606 8
65881 38878 2
65881 47835 2
65881 80340 2
65881 76760 2
65881 16168 2
21633 63754 7
21633 56589 7
21633 83840 7
21633 83472 7
21633 99964 7
20456 2070 9
20456 65347 9
20456 91337 9
20456 23094 9
22447 35970 10
22447 30896 10
22447 3822 10
8132 44995 8
8132 33094 8
8132 43224 8
94493 35373 1
94493 48325 1
23161 35042 9
23161 39153 9
23161 58908 9
23161 3616 9
85692 44920 3
85692 94706 3
85692 1382 3
85692 6661 3
85692 27145 3
67455 85238 10
67455 41233 10
67455 74265 10
67455 39653 10
67455 50136 10
67455 9478 10
67455 73822 10
28538 84002 8
28538 25445 8
28538 52526 8
28538 87029 8
63220 92852 1
63220 84233 1
63220 75120 1
22931 93412 10
22931 65090 10
22931 38873 10
22931 2177 10
87416 19488 9
87416 10568 9
87416 16769 9
6206 39907 10
6206 9511 10
72103 82524 5
72103 31842 5
72103 19538 5
75467 10677 4
75467 86097 4
75467 40135 4
79870 5660 1
79870 8326 1
79870 78940 1
79870 59590 1
49502 57354 8
49502 25750 8
49502 1222 8
49502 15498 8
68468 77771 7
68468 2918 7
68468 79934 7
61183 20449 9
61183 94650 9
61183 96269 9
80466 74687 4
2950 37649 3
2950 72371 7
2950 84192 1
98030 49916 6
98030 8915 6
40780 56305 5
94331 91709 9
94331 65891 9
31247 71737 4
31247 33010 4
31247 14994 4
88573 18069 4
88573 65214 4
88573 42631 4
88573 84559 4
88573 84355 4
88573 9272 4
21005 35683 3
21005 52008 3
21005 51150 3
21005 49847 3
34194 19609 3
30847 81129 5
30847 23505 5
30847 51030 5
30847 40688 5
30847 64451 5
30847 40170 5
30847 16578 5
53187 46598 10
53187 80907 10
6265 79375 10
6265 64960 10
6265 22562 10
6265 90550 10
75076 68977 10
75076 20609 10
75076 46685 10
75076 8355 10
75076 90889 10
68934 74183 4
68934 8282 4
7995 79359 9
7995 942 9
7995 7684 9
7995 95161 9
7995 59194 9
7995 65966 9
7995 97172 9
16070 28242 2
16070 72991 2
16070 67156 2
36376 20167 8
36376 89390 8
36376 18033 8
36376 67335 8
7833 63701 8
7833 78011 8
7833 15392 8
7833 13284 8
7833 38035 8
51472 50863 9
51472 11802 9
51472 59489 9
51472 45483 9
43439 76884 9
43439 49460 9
30740 62839 4
30740 47263 4
30740 62901 4
30740 44732 4
30740 87755 4
30740 82457 4
30740 87645 4
30740 33308 4
18749 85355 10
18749 51286 10
18749 27648 10
18749 80921 10
18749 80817 10
12155 25087 4
12155 57874 4
12155 62391 4
6816 98231 1
48128 37131 7
48128 5247 7
79359 78329 5
79359 42517 5
85894 35358 4
85894 70592 4
85894 67999 4
85894 44519 4
85894 55718 4
85894 78740 4
17994 41838 4
17994 56337 4
88352 6020 8
88352 45332 8
88352 22896 8
88352 45967 8
88352 40130 8
88352 19472 8
68416 79301 5
68416 86194 5
99614 63521 1
99614 27076 1
99614 19490 1
99614 2953 1
99614 31193 1
99614 3361 1
82624 85118 5
82624 98845 5
82624 54970 5
82624 79736 5
90836 44285 2
90836 42654 2
35022 49633 6
35022 35773 6
35022 47798 6
35022 68266 6
93353 61289 8
93353 21790 8
53789 23247 3
53789 64363 3
87613 59249 9
87613 67798 9
87613 75452 9
74965 5006 1
18904 24108 9
18904 61266 9
29787 75828 2
47063 9536 5
87210 79367 10
87210 79926 10
87210 72203 10
87210 9164 10
87210 63877 10
87210 12744 10
87210 88342 10
87210 98889 10
6160 27431 6
6160 6905 6
6160 39995 6
57174 19653 9
57174 95091 9
57174 12763 9
57174 12677 9
57174 50457 9
57174 33466 9
60668 19150 9
48792 83088 2
48792 83927 2
48792 66113 2
48792 53909 2
19095 59300 5
19095 35795 5
19095 26086 5
19095 67012 5
14527 1754 5
14527 493 5
14527 98798 5
66139 88082 5
66139 39733 5
66139 65810 5
30548 50055 8
30548 59197 8
30548 76614 8
45823 99517 4
45823 51288 4
45823 47329 4
45823 55193 4
45823 58338 4
45823 33083 4
45823 57947 4
49916 68171 8
49916 81816 8
49916 188 8
49916 12175 8
49916 58528 8
49916 39805 8
49916 22477 8
49916 43213 8
49916 63912 8
58956 99313 10
58956 94772 10
65276 27230 5
65276 8270 5
65276 20886 5
65276 62349 5
45558 3086 4
45558 31619 4
45558 14324 4
45558 92926 4
45666 1360 5
45666 70468 5
45666 8154 5
45666 94842 5
62460 29174 10
62460 4170 10
62460 70016 10
62460 75888 10
62460 7305 10
29253 5185 10
29253 36104 10
29253 50023 10
51349 86948 10
51349 37133 10
51349 10967 10
79818 31587 10
79818 5146 10
79818 99134 10
79818 8685 10
79818 76601 10
79818 43613 10
26918 51360 8
26918 72416 8
26918 25603 8
50812 17008 9
10288 38224 3
10288 61906 3
10288 42327 3
34678 54475 5
34678 61086 5
34678 51356 5
65050 13522 1
65050 23803 1
37156 87111 6
37156 11322 6
37156 21355 6
37156 45042 6
37156 15261 6
37156 98189 6
30498 60763 10
30498 28274 10
30498 69087 10
30498 88709 10
30498 9755 10
30498 13975 10
34690 8943 3
34690 96787 3
34690 45016 3
34690 56230 3
90536 62606 4
90536 8120 4
90536 52813 4
90536 29321 4
90536 69446 4
41806 54391 10
41806 77584 10
41806 87054 10
59827 15800 10
59827 37130 5
59827 18744 5
96933 8733 4
96933 79020 4
96933 75085 4
96933 21129 4
96933 45831 4
31538 69894 6
31538 83617 6
31538 49026 6
66554 98250 5
66554 18054 5
66554 74999 5
66554 16690 5
66554 34005 5
66554 77251 5
66554 65692 5
66554 16507 5
61063 86312 9
61063 28777 9
61063 12327 9
61063 14006 9
23488 18405 4
23488 20325 4
23488 42705 4
23488 37498 4
23488 34275 4
23488 15264 4
23488 60362 4
23488 45472 4
26014 17897 1
26014 57744 1
26014 84004 1
95659 28915 4
95659 74825 4
47172 78657 10
47172 79712 10
72463 89510 9
72463 17509 9
72463 81009 9
62360 42920 4
62360 4018 4
35792 5605 8
35792 69865 8
38981 59115 8
38981 24265 8
38981 47587 8
38981 95443 8
38981 78362 8
19020 7422 10
78138 23297 8
78138 31286 8
78138 46822 8
78138 79464 8
78138 9653 8
78138 48063 8
19866 35422 4
19866 7958 4
70981 90290 10
21054 6184 6
21054 3042 6
21054 67404 6
65679 53523 6
65679 11732 6
65679 21143 6
28530 46095 8
28530 1437 8
28530 68966 8
50544 82452 8
50544 14174 8
50544 83221 8
50544 71675 8
50544 94629 8
82151 54534 2
82151 15600 2
82151 49574 2
82151 83868 2
82151 1961 2
82151 51672 2
82151 74290 2
69004 51147 2
69004 61972 2
69004 75585 2
33399 83400 9
33399 57530 9
33399 99221 9
33399 54122 9
33399 87679 9
6908 19525 1
749 76754 10
749 73025 10
749 75187 10
749 61677 10
749 29642 10
749 75293 10
749 51012 10
74750 36825 10
74750 99191 10
17582 21443 7
17582 46830 7
17582 93214 7
29960 98726 8
50317 69112 3
50317 23807 3
50317 91635 3
50317 66457 3
29777 53379 4
29777 77258 4
29777 2317 4
9841 19138 7
9841 94520 7
97366 25206 6
97366 69071 6
97366 65923 6
97366 11135 6
97366 93244 6
28160 23313 8
28160 93772 8
28160 29431 8
28160 49639 8
28160 58893 8
28160 56130 8
28160 31097 8
45984 34264 3
45984 56736 3
45984 98567 3
49416 83552 4
49416 32969 4
49416 30934 4
49416 40536 4
64598 67454 9
64598 52809 9
64598 86730 9
64598 99424 9
64598 99931 9
34902 9725 7
34902 86901 9
34902 68092 9
34902 60598 9
34902 76367 9
34902 94806 9
50348 2701 4
50348 83324 4
50348 79181 4
50348 98068 4
50348 3937 4
50348 2196 4
50348 29562 4
50348 2868 4
50348 25415 4
50348 1104 4
35505 93651 2
35505 99484 2
35505 4780 2
35505 31935 2
49858 5700 6
49858 97706 6
74424 79043 9
86312 92648 5
86312 79586 5
86312 47198 5
86312 88048 5
86312 18921 5
86312 58789 5
45511 97592 4
45511 24315 4
45511 77713 4
45511 52385 4
45511 69532 4
45511 12026 4
61475 51116 9
61475 75324 9
69721 9972 6
19562 60028 5
19562 36709 5
19562 93376 5
33265 85674 4
33265 15720 4
37188 49010 9
37188 15494 9
37188 67819 9
52929 9874 6
52929 23332 6
52929 44403 6
52929 22757 6
52929 45264 6
32804 121 10
32804 13167 10
32804 64236 10
32804 58096 10
60593 23115 8
60593 27547 8
60593 35327 8
60593 26648 8
60593 9079 8
67747 71288 10
67747 99571 10
67747 93531 10
99623 72881 2
99623 58856 2
99623 48203 2
99623 29820 2
76119 5575 10
76119 69993 10
76119 42309 10
83648 48609 4
83648 4078 4
83648 50155 4
83648 70562 4
83648 12987 4
83648 33759 4
77797 56059 10
77797 1621 10
93561 67291 2
93561 1050 2
93561 20627 2
93561 4844 2
71702 69509 1
71702 4445 1
71702 33340 1
71702 31953 1
71702 42283 1
59249 71916 5
59249 97114 5
59249 97632 5
20821 23005 9
20821 10437 9
20821 32370 9
20821 56737 9
20821 53598 9
20821 3160 9
53438 26377 4
53438 20222 4
53438 3493 4
53438 57511 4
1144 54593 2
1144 66641 2
1144 67167 2
72835 99568 6
72835 20560 6
72835 88772 6
72835 89544 6
30018 67302 3
30018 18109 3
30018 38403 3
30018 32719 3
30018 64259 3
30018 18961 3
