100000 3
89616 39756 2
89616 76441 3
89616 59416 2
89616 77254 2
89616 44780 1
89616 31978 1
89616 24360 3
89616 38755 2
89616 15656 2
89616 94458 3
89616 55837 1
89616 81184 1
89616 59757 3
89616 65271 3
89616 37478 1
89616 74981 3
89616 39730 2
89616 55217 2
89616 76614 2
89616 625 3
89616 67742 1
89616 41147 1
89616 58131 2
89616 72799 1
89616 18778 2
89616 60716 3
89616 40961 1
89616 92017 2
89616 24675 1
89616 37084 2
89616 53827 2
89616 30163 2
89616 72832 3
89616 5598 3
89616 49496 2
89616 84042 3
89616 4756 2
89616 35725 3
89616 67761 1
89616 8468 1
89616 28520 2
89616 21291 2
89616 3029 2
89616 31398 1
89616 72850 1
89616 26611 2
89616 75797 1
89616 36693 3
89616 89876 1
89616 85439 3
89616 74143 3
89616 51159 1
89616 71115 1
89616 98351 1
89616 35355 1
89616 14532 3
89616 55794 2
89616 54028 3
89616 22897 2
89616 5673 1
89616 38466 1
89616 42714 3
89616 7711 1
89616 91846 2
89616 94820 2
89616 84339 1
89616 43933 3
89616 91933 2
89616 47313 2
89616 73072 1
89616 66367 3
89616 56113 2
89616 82079 2
89616 54311 2
89616 35229 3
89616 65773 3
89616 20608 2
89616 54841 1
89616 13349 2
89616 1512 3
89616 32089 3
89616 71264 1
89616 23201 1
89616 11831 3
89616 50785 1
89616 65775 2
89616 37488 3
89616 29502 2
89616 42532 2
89616 14310 2
89616 55758 1
89616 76425 2
89616 88314 2
89616 34253 3
89616 17051 2
89616 21274 3
89616 19000 1
89616 10148 2
89616 26556 1
89616 77380 3
89616 83134 3
89616 77250 2
89616 19627 1
89616 32369 1
89616 48667 3
89616 73455 3
89616 7575 2
89616 17297 1
89616 85317 2
89616 24615 2
89616 19651 2
89616 47611 3
89616 16834 3
89616 5060 3
89616 63550 3
89616 72949 1
89616 97492 3
89616 47582 1
89616 72770 2
89616 71500 3
89616 9037 3
89616 89055 1
89616 98541 1
89616 87124 1
89616 93190 3
89616 2260 3
89616 20253 1
89616 55844 3
89616 23141 1
89616 96732 1
89616 49603 3
89616 59235 3
89616 37030 1
89616 29065 1
89616 86541 2
89616 4890 2
89616 35020 3
89616 71697 2
89616 80464 1
89616 76202 3
89616 19498 2
89616 99282 3
89616 84396 3
89616 50353 2
89616 83917 2
89616 12823 3
89616 97618 1
89616 51248 3
89616 89137 1
89616 18417 1
89616 72035 3
89616 45757 1
89616 55968 1
89616 47873 3
89616 15396 2
89616 64446 3
89616 35174 1
89616 20688 3
89616 35042 3
89616 73037 1
89616 23054 2
89616 43355 1
89616 33858 3
89616 16036 3
89616 3967 2
89616 36523 2
89616 95324 1
89616 26107 2
89616 95425 3
89616 49948 1
89616 46457 3
89616 94470 3
89616 75265 2
89616 49941 2
89616 16697 3
89616 62463 2
89616 83411 2
89616 26614 2
89616 83680 1
89616 18450 3
89616 13743 1
89616 39674 2
89616 40934 3
89616 16170 1
89616 71157 2
89616 78364 1
89616 45563 3
89616 26621 1
89616 403 2
89616 39116 1
89616 85236 3
89616 43974 1
89616 48518 2
89616 13497 2
89616 20330 2
89616 25856 2
89616 79612 2
89616 33088 2
89616 20609 2
89616 86151 3
89616 82146 2
89616 72068 3
89616 72591 1
89616 76054 2
89616 63626 3
89616 53738 2
89616 7616 1
89616 36659 3
89616 58156 3
89616 54193 3
89616 80668 2
89616 21077 3
89616 85612 3
89616 3752 2
89616 67735 3
89616 68979 1
89616 33056 3
89616 21378 1
89616 70181 3
89616 70717 1
89616 92151 2
89616 45466 2
89616 68257 3
89616 30422 3
89616 1442 2
89616 57666 3
89616 92994 3
89616 57994 3
89616 25896 3
89616 63738 3
89616 99424 3
89616 41211 1
89616 37905 2
89616 19433 3
89616 96968 2
89616 33168 3
89616 98661 2
89616 86456 2
89616 67952 3
89616 95850 3
89616 86560 3
89616 15830 1
89616 78489 3
89616 60269 3
89616 3330 3
89616 18440 2
89616 72155 3
89616 86190 2
89616 33751 2
89616 43002 3
89616 82111 1
89616 60480 1
89616 44888 1
89616 79352 1
89616 7657 3
89616 79829 2
89616 92092 3
89616 13557 2
89616 93517 1
89616 57488 2
89616 3648 1
89616 93760 3
89616 78959 3
89616 10849 2
89616 72775 2
89616 40835 2
89616 95833 3
89616 68411 2
89616 99818 1
89616 68259 2
89616 60057 2
89616 6260 2
89616 20532 1
89616 92604 1
89616 53633 2
89616 20350 3
89616 42101 1
89616 39577 1
89616 1081 1
89616 29389 2
89616 11155 3
89616 8026 2
89616 31837 3
89616 47043 2
89616 38410 1
89616 26637 1
89616 54037 3
89616 14705 3
89616 52041 1
89616 44761 1
89616 80643 3
89616 1875 1
89616 23975 3
89616 26873 1
89616 97878 2
89616 89674 1
89616 29418 3
89616 99312 2
89616 72036 2
89616 54574 1
89616 97570 3
89616 62984 3
89616 80574 3
89616 18781 3
89616 65653 1
89616 96050 1
89616 25538 3
89616 55021 3
89616 42928 1
89616 48263 1
89616 48734 3
89616 42981 3
89616 97497 1
89616 22373 3
89616 32984 2
89616 95027 2
89616 17465 2
89616 44638 1
89616 80167 2
89616 7277 3
89616 30419 2
89616 14538 1
89616 31347 3
89616 40568 3
89616 44288 1
89616 81844 3
89616 93609 1
89616 71682 1
89616 91009 2
89616 2827 2
89616 59412 1
89616 90378 1
89616 2889 3
89616 38499 2
89616 88101 1
89616 35475 3
89616 61108 1
89616 67423 1
89616 77575 2
89616 85015 2
89616 86096 3
89616 90987 2
89616 99796 3
89616 59231 3
89616 38883 2
89616 68417 1
89616 36618 3
89616 59552 2
89616 19347 1
89616 94433 1
89616 33785 1
89616 63076 2
89616 72595 1
89616 81023 2
89616 1990 2
89616 59452 2
89616 2904 1
89616 23569 2
89616 89260 3
89616 85842 1
89616 97227 1
89616 7570 2
89616 87245 1
89616 94749 1
89616 61901 2
89616 27809 2
89616 52141 3
89616 68091 1
89616 96957 1
89616 17942 3
89616 33109 3
89616 83769 2
89616 68203 1
89616 765 3
89616 75027 3
89616 99079 2
89616 24380 3
89616 64582 3
89616 86673 1
89616 94664 1
89616 86618 3
89616 26998 3
89616 41229 1
89616 73043 2
89616 83858 3
89616 82596 3
89616 67946 2
89616 37646 2
89616 14938 1
89616 19278 3
89616 90631 3
89616 93087 2
89616 9960 3
89616 36885 3
89616 30251 1
89616 70447 3
89616 32657 2
89616 8720 1
89616 67525 1
89616 40524 3
89616 25581 2
89616 59995 2
89616 95283 2
89616 18701 2
89616 49564 3
89616 32579 3
89616 60628 1
89616 86265 1
89616 64418 3
89616 34243 1
89616 7492 2
89616 77208 3
89616 97295 3
89616 67953 2
89616 53079 1
89616 14531 2
89616 81465 3
89616 60763 1
89616 48265 3
89616 94802 3
89616 28163 2
89616 10436 3
89616 20584 2
89616 30679 2
89616 30130 2
89616 80282 2
89616 24853 3
89616 9531 2
89616 672 2
89616 92080 1
89616 5345 2
89616 13820 1
89616 91944 2
89616 17880 2
89616 27502 2
89616 41288 2
89616 612 2
89616 90986 2
89616 98530 3
89616 83154 1
89616 77877 1
89616 12692 2
89616 41926 2
89616 17223 3
89616 3013 1
89616 36329 1
89616 5090 2
89616 8096 2
89616 65565 2
89616 5686 1
89616 64315 2
89616 1192 1
89616 63162 2
89616 39265 2
89616 43619 2
89616 78000 3
89616 97683 3
89616 25249 1
89616 39793 3
89616 68878 1
89616 98091 2
89616 477 3
89616 57729 2
89616 49044 3
89616 39075 2
89616 76042 3
89616 21132 1
89616 71589 3
89616 49239 3
89616 85309 2
89616 38095 3
89616 18 2
89616 98630 1
89616 87128 3
89616 68108 1
89616 27873 1
89616 43294 3
89616 75346 1
89616 36752 2
89616 16232 2
89616 80361 3
89616 30482 3
89616 4628 2
89616 90230 2
89616 57466 2
89616 53284 2
89616 74228 1
89616 82649 3
89616 16600 3
89616 16296 1
89616 25454 3
89616 36958 1
89616 77209 3
89616 130 1
89616 28675 1
89616 72454 2
89616 26648 1
89616 7777 2
89616 35149 2
89616 5381 3
89616 7154 1
89616 30288 2
89616 74460 2
89616 76690 3
89616 5853 3
89616 47613 1
89616 36723 1
89616 8484 3
89616 24942 1
89616 99455 1
89616 79588 2
89616 91935 3
89616 89112 2
89616 6505 1
89616 53717 3
89616 73921 1
89616 22748 2
89616 22710 1
89616 99886 1
89616 58396 3
89616 4519 2
89616 58521 3
89616 75450 2
89616 51791 1
89616 68222 1
89616 51903 1
89616 99766 1
89616 25785 2
89616 74532 1
89616 870 2
89616 30321 2
89616 80533 2
89616 16337 1
89616 16173 1
89616 21345 1
89616 96471 1
89616 94138 1
89616 70047 3
89616 28569 1
89616 2811 1
89616 59882 3
89616 62843 2
89616 9897 2
89616 7847 3
89616 91072 1
89616 6995 1
89616 23628 1
89616 63364 1
89616 2430 3
89616 30140 3
89616 72116 1
89616 97565 1
89616 41907 2
89616 46055 3
89616 74188 1
89616 30802 3
89616 47581 3
89616 54048 1
89616 26972 2
89616 70991 3
89616 93164 1
89616 55546 1
89616 59878 3
89616 64958 3
89616 98749 2
89616 2016 1
89616 38970 1
89616 55793 2
89616 62448 3
89616 80023 3
89616 39186 3
89616 42572 1
89616 24216 2
89616 66517 2
89616 10133 1
89616 86649 1
89616 18542 1
89616 84113 3
89616 4714 1
89616 43322 3
89616 5878 3
89616 55413 2
89616 15249 1
89616 99441 2
89616 22456 3
89616 55483 1
89616 79817 2
89616 91988 1
89616 34300 1
89616 30824 3
89616 71767 3
89616 93237 1
89616 52767 1
89616 3971 2
89616 31810 1
89616 36795 2
89616 80446 1
89616 1972 1
89616 3031 3
89616 53243 2
89616 8970 2
89616 3391 2
89616 86095 1
89616 9218 1
89616 75470 1
89616 3513 3
89616 45956 1
89616 76913 3
89616 33312 3
89616 67709 3
89616 80682 2
89616 94304 1
89616 13320 2
89616 98700 1
89616 74307 3
89616 24854 3
89616 80021 2
89616 46092 1
89616 29142 2
89616 68736 3
89616 88722 2
89616 85647 3
89616 61993 1
89616 80820 2
89616 55657 2
89616 59056 1
89616 54370 1
89616 17813 1
89616 52367 1
89616 70724 3
89616 72071 2
89616 88620 1
89616 52187 2
89616 82938 3
89616 57701 1
89616 74623 1
89616 55336 1
89616 54615 2
89616 55494 3
89616 39276 1
89616 67480 3
89616 38585 2
89616 39693 3
89616 60954 1
89616 94674 2
89616 34403 3
89616 77248 3
89616 10196 1
89616 24111 3
89616 26096 3
89616 40636 1
89616 19880 3
89616 41768 1
89616 63074 3
89616 81474 2
89616 41259 2
89616 84447 1
89616 22650 2
89616 29473 3
89616 24240 1
89616 34264 2
89616 78469 3
89616 84147 3
89616 31156 2
89616 84814 3
89616 37142 3
89616 51128 1
89616 65600 1
89616 42204 1
89616 7208 2
89616 566 2
89616 76359 3
89616 19672 3
89616 90509 3
89616 17004 2
89616 83931 3
89616 47264 3
89616 74022 2
89616 910 2
89616 72738 3
89616 41221 2
89616 26657 1
89616 54507 1
89616 85858 2
89616 12670 3
89616 21599 1
89616 79401 1
89616 77909 3
89616 98834 2
89616 82644 2
89616 71998 2
89616 93276 2
89616 52174 1
89616 37582 1
89616 94589 1
89616 45966 2
89616 9940 1
89616 3879 2
89616 78012 3
89616 29878 2
89616 50349 2
89616 10174 2
89616 61038 1
89616 97260 3
89616 22945 1
89616 92367 3
89616 58482 3
89616 37479 3
89616 52826 1
89616 4819 1
89616 2741 3
89616 77429 3
89616 37056 3
89616 55364 3
89616 27915 3
89616 49457 1
89616 2455 3
89616 78697 1
89616 50494 3
89616 80885 2
89616 33963 3
89616 3407 2
89616 88099 3
89616 10541 3
89616 99175 3
89616 21637 1
89616 29643 2
89616 80254 2
89616 14774 1
89616 28668 3
89616 60458 2
89616 40834 2
89616 11246 2
89616 67781 3
89616 79943 2
89616 41248 2
89616 74765 2
89616 40341 1
89616 33202 2
89616 18228 2
89616 49147 3
89616 18286 1
89616 1872 2
89616 52330 3
89616 54410 1
89616 75020 2
89616 34782 2
89616 79497 2
89616 5602 3
89616 39765 1
89616 90730 3
89616 91184 2
89616 90708 1
89616 82681 3
89616 59873 1
89616 72204 3
89616 62098 1
89616 74505 1
89616 70356 2
89616 94166 2
89616 12319 3
89616 27345 2
89616 93812 1
89616 28264 2
89616 50303 2
89616 69595 1
89616 19703 1
89616 17836 1
89616 74679 2
89616 12502 3
89616 25828 1
89616 345 1
89616 46470 2
89616 48198 1
89616 35729 1
89616 75480 3
89616 719 2
89616 44232 2
89616 5404 2
89616 11487 1
89616 44758 3
89616 57719 3
89616 63493 3
89616 79373 2
89616 82202 2
89616 4267 3
89616 47722 1
89616 64129 1
89616 78635 1
89616 92345 3
89616 12693 1
89616 25504 2
89616 54438 1
89616 63568 2
89616 82291 2
89616 72587 3
89616 93258 1
89616 16155 3
89616 31997 2
89616 16184 3
89616 97486 3
89616 73945 1
89616 32216 1
89616 16797 3
89616 96816 1
89616 35220 2
89616 50732 3
89616 83084 1
89616 41906 3
89616 40285 3
89616 93887 2
89616 37032 2
89616 3480 1
89616 39249 3
89616 15756 2
89616 5681 3
89616 42965 1
89616 16187 2
89616 95817 3
89616 69373 1
89616 36061 3
89616 68833 2
89616 84985 3
89616 21175 3
89616 27263 1
89616 3507 2
89616 69196 3
89616 90781 2
89616 3436 3
89616 92850 1
89616 74580 1
89616 37961 1
89616 94034 2
89616 53011 1
89616 59832 1
89616 67228 2
89616 52663 3
89616 82770 3
89616 25834 2
89616 9089 3
89616 88286 2
89616 41690 1
89616 75809 1
89616 62222 2
89616 76719 2
89616 56834 2
89616 78696 2
89616 66456 3
89616 18343 1
89616 47913 3
89616 380 3
89616 89985 2
89616 50679 3
89616 56626 1
89616 71893 1
89616 16159 2
89616 6702 2
89616 11990 1
89616 29286 2
89616 92535 2
89616 53498 2
89616 75150 1
89616 45034 2
89616 52802 3
89616 78220 2
89616 33831 2
89616 53753 1
89616 14398 1
89616 97577 1
89616 35303 1
89616 64470 2
89616 95978 2
89616 2030 1
89616 57289 2
89616 59429 3
89616 9511 2
89616 28117 2
89616 85652 1
89616 16848 1
89616 39277 3
89616 66504 1
89616 62666 3
89616 91591 1
89616 27949 3
89616 52063 1
89616 61770 3
89616 4278 2
89616 40730 1
89616 46959 1
89616 71622 1
89616 28897 1
89616 65530 2
89616 12981 1
89616 7811 3
89616 57732 3
89616 8436 3
89616 81863 3
89616 65579 2
89616 72276 3
89616 44441 2
89616 62741 2
89616 72008 1
89616 24225 2
89616 46455 2
89616 49824 3
89616 23270 3
89616 32245 1
89616 33281 2
89616 83117 3
89616 34472 2
89616 55699 1
89616 2912 1
89616 22143 2
89616 21309 2
89616 40040 1
89616 11376 1
89616 79614 3
89616 17326 1
89616 73547 1
89616 91260 1
89616 40191 3
89616 52075 1
89616 29900 3
89616 61467 2
89616 70710 2
89616 83311 2
89616 27944 1
89616 65794 2
89616 12651 2
89616 85997 3
89616 9651 2
89616 44753 2
89616 2173 2
89616 66598 3
89616 84903 3
89616 45173 3
89616 47730 3
89616 1149 3
89616 48641 3
89616 2346 3
89616 86567 1
89616 11915 2
89616 89284 1
89616 19658 3
89616 68645 2
89616 94987 1
89616 45909 1
89616 25595 1
89616 20984 3
89616 86769 3
89616 66432 2
89616 95245 2
89616 75573 2
89616 46535 3
89616 54025 3
89616 91971 2
89616 76559 2
89616 12128 1
89616 70221 3
89616 95028 2
89616 91776 2
89616 62226 2
89616 79545 1
89616 30067 1
89616 21082 2
89616 13744 2
89616 47705 3
89616 13880 1
89616 28779 3
89616 77151 3
89616 31081 1
89616 9231 3
89616 2058 2
89616 95836 3
89616 77177 2
89616 51703 1
89616 39707 1
89616 69676 3
89616 142 3
89616 96941 3
89616 51584 2
89616 58974 3
89616 70279 2
89616 62231 3
89616 51044 2
89616 21813 2
89616 92465 3
89616 17318 3
89616 57365 1
89616 57093 1
89616 76195 1
89616 74933 2
89616 81112 3
89616 86443 2
89616 80989 1
89616 89656 1
89616 57560 3
89616 67487 2
89616 80302 2
89616 32585 3
89616 83502 3
89616 51274 1
89616 55229 1
89616 47314 1
89616 24634 3
89616 81833 1
89616 79445 2
89616 50361 1
89616 18696 2
89616 26125 2
89616 88709 1
89616 3956 3
89616 16474 2
89616 34703 2
89616 66200 3
89616 67814 2
89616 8367 2
89616 8609 3
89616 50970 3
89616 56357 1
89616 2556 1
89616 3120 3
89616 43799 2
89616 59069 2
89616 76996 2
89616 77840 3
89616 81274 3
89616 17566 2
89616 7969 1
89616 57696 1
89616 442 3
89616 24002 1
89616 38528 3
89616 95406 2
89616 87773 2
89616 93385 3
89616 86654 2
89616 70843 3
89616 58924 2
89616 77707 3
89616 17727 2
89616 12795 2
89616 20662 3
89616 88892 2
89616 82742 1
89616 1096 1
89616 69042 1
89616 24587 2
89616 51634 1
89616 50949 3
89616 96681 3
89616 31862 2
89616 194 1
89616 23651 3
89616 8711 2
89616 19442 3
89616 21144 3
89616 91026 1
89616 57671 2
89616 19890 3
89616 18821 2
89616 95139 3
89616 40560 2
89616 51137 1
89616 70798 2
89616 69546 2
89616 54225 2
89616 35273 2
89616 75696 1
89616 60473 3
89616 58540 3
89616 83348 1
89616 61012 1
89616 11956 3
89616 60940 3
89616 57220 1
89616 41102 3
89616 19519 3
89616 40476 1
89616 61947 1
89616 19809 1
89616 59498 1
89616 11821 1
89616 7324 2
89616 11265 1
89616 61960 2
89616 834 1
89616 71267 3
89616 47639 2
89616 27390 1
89616 12411 3
89616 33744 1
89616 72747 3
89616 80616 1
89616 45012 1
89616 34159 3
89616 51283 3
89616 56840 2
89616 8797 2
89616 45166 3
89616 83912 2
89616 26877 2
89616 57565 2
89616 30705 1
89616 48053 2
89616 35780 2
89616 88064 3
89616 46708 3
89616 44085 1
89616 3241 2
89616 73789 1
89616 5048 3
89616 47183 2
89616 68183 3
89616 66067 3
89616 97374 1
89616 91378 3
89616 56792 3
89616 56369 2
89616 91587 3
89616 55419 1
89616 4995 1
89616 64895 2
89616 89141 3
89616 60419 1
89616 92267 1
89616 37566 2
89616 85264 3
89616 58477 2
89616 28856 2
89616 61419 2
89616 35493 3
89616 48696 1
89616 8093 2
89616 6347 2
89616 71110 1
89616 78221 2
89616 4989 3
89616 85797 2
89616 66063 3
89616 78826 1
89616 25512 1
89616 97494 1
89616 34085 1
89616 99310 3
89616 40866 3
89616 78821 1
89616 6781 1
89616 99642 1
89616 65118 1
89616 80890 3
89616 52368 1
89616 56563 2
89616 12195 2
89616 44427 1
89616 60065 3
89616 17616 2
89616 63677 3
89616 58657 1
89616 35073 1
89616 29220 2
89616 19047 3
89616 34952 3
89616 69721 1
89616 55230 2
89616 74729 1
89616 82520 3
89616 6098 3
89616 99196 1
89616 95722 1
89616 10504 2
89616 10538 2
89616 37671 2
89616 10952 2
89616 67229 1
89616 61465 2
89616 78422 3
89616 54023 1
89616 24388 3
89616 5512 2
89616 11311 1
89616 86426 1
89616 15422 1
89616 24259 3
89616 78497 3
89616 86631 3
89616 19250 3
89616 59678 1
89616 64308 1
89616 18047 2
89616 81927 2
89616 90789 1
89616 86414 3
89616 19642 3
89616 78918 3
89616 7120 2
89616 32900 3
89616 26221 3
89616 50314 3
89616 73950 1
89616 58743 3
89616 19561 1
89616 20807 3
89616 56733 3
89616 16556 3
89616 99177 1
89616 23418 3
89616 25668 3
89616 58487 3
89616 17912 2
89616 47154 2
89616 46015 3
89616 17614 2
89616 39326 3
89616 41109 3
89616 58808 1
89616 56852 2
89616 47367 3
89616 92403 3
89616 34748 2
89616 12782 1
89616 18552 1
89616 93746 2
89616 1624 3
89616 95260 2
89616 59733 2
89616 66233 3
89616 43533 1
89616 4540 3
89616 31152 1
89616 32310 2
89616 61713 1
89616 91149 1
89616 78751 2
89616 76793 1
89616 96721 1
89616 62434 1
89616 97165 1
89616 79827 3
89616 42612 1
89616 60911 2
89616 35582 1
89616 94298 3
89616 70363 3
89616 46097 3
89616 55086 2
89616 95676 1
89616 62347 1
89616 58674 2
89616 70524 1
89616 15775 2
89616 45982 1
89616 44373 1
89616 54748 1
89616 18646 2
89616 53296 3
89616 40651 1
89616 88571 2
89616 4532 2
89616 17254 2
89616 35873 2
89616 28292 1
89616 48152 1
89616 73783 2
89616 59438 3
89616 68564 1
89616 80717 3
89616 75028 2
89616 97207 2
89616 55726 2
89616 35778 1
89616 94631 1
89616 17771 3
89616 71400 1
89616 37653 1
89616 69190 2
89616 61854 3
89616 98801 2
89616 1732 1
89616 41554 1
89616 90229 2
89616 83231 2
89616 49423 2
89616 94691 1
89616 98083 1
89616 96996 2
89616 36290 3
89616 79824 2
89616 32019 1
89616 81027 3
89616 54238 3
89616 57518 1
89616 24970 3
89616 82156 1
89616 8224 3
89616 26558 2
89616 31860 2
89616 11997 1
89616 26430 2
89616 91376 3
89616 81789 2
89616 31955 1
89616 49203 3
89616 13844 2
89616 88785 2
89616 68633 1
89616 6814 2
89616 27706 3
89616 76920 2
89616 6376 1
89616 76772 1
89616 21750 2
89616 7006 3
89616 95758 2
89616 63418 3
89616 59167 3
89616 6599 1
89616 37018 1
89616 83955 1
89616 10256 3
89616 57532 3
89616 38845 1
89616 42754 3
89616 90535 1
89616 95655 3
89616 57012 1
89616 96700 2
89616 58022 1
89616 67395 3
89616 43358 2
89616 25247 3
89616 41091 2
89616 7286 3
89616 58457 2
89616 17472 2
89616 83978 3
89616 9646 3
89616 22338 1
89616 63856 3
89616 88199 1
89616 31386 2
89616 57431 1
89616 15512 3
89616 43474 3
89616 63161 3
89616 8991 3
89616 86683 2
89616 22913 2
89616 79390 3
89616 62479 2
89616 17137 2
89616 11580 3
89616 70621 1
89616 12716 1
89616 72894 3
89616 38895 1
89616 85759 3
89616 38008 1
89616 63495 1
89616 37862 2
89616 85363 2
89616 61754 1
89616 43761 1
89616 80371 3
89616 83377 1
89616 77168 2
89616 41698 2
89616 60903 1
89616 54244 3
89616 11076 2
89616 11471 3
89616 21111 2
89616 73025 2
89616 72950 2
89616 81356 3
89616 41505 1
89616 85358 1
89616 44056 2
89616 73562 1
89616 25689 2
89616 42816 3
89616 19313 3
89616 74993 2
89616 34366 1
89616 35506 2
89616 10160 2
89616 43765 1
89616 12517 2
89616 14047 1
89616 45153 2
89616 23293 1
89616 44247 2
89616 5087 3
89616 97085 2
89616 95149 3
89616 44164 3
89616 149 1
89616 5335 1
89616 26459 3
89616 95966 1
89616 13282 2
89616 64222 3
89616 76668 3
89616 86182 2
89616 80744 2
89616 94622 3
89616 72243 1
89616 26270 1
89616 70182 2
89616 28803 2
89616 91811 1
89616 97300 3
89616 61717 1
89616 87126 2
89616 22690 2
89616 60679 3
89616 11838 1
89616 15193 2
89616 68830 1
89616 49675 1
89616 94377 3
89616 64113 1
89616 37874 2
89616 47769 3
89616 36140 3
89616 34100 3
89616 27144 2
89616 10994 2
89616 11525 3
89616 12871 1
89616 57630 3
89616 68018 3
89616 93453 3
89616 66268 3
89616 46939 2
89616 69085 3
89616 36087 3
89616 14223 2
89616 43181 1
89616 39492 2
89616 29267 1
89616 97185 3
89616 9593 1
89616 8058 2
89616 58809 1
89616 59889 3
89616 44444 3
89616 53349 2
89616 8592 1
89616 90841 3
89616 72993 2
89616 11996 2
89616 78274 3
89616 87881 1
89616 99206 1
89616 23067 3
89616 86741 3
89616 99576 1
89616 49954 1
89616 3905 3
89616 39210 2
89616 34654 1
89616 58052 2
89616 55549 2
89616 86075 2
89616 63359 2
89616 31039 2
89616 34136 1
89616 70606 3
89616 80186 2
89616 53898 3
89616 48406 1
89616 37054 2
89616 8113 2
89616 37548 1
89616 33811 2
89616 81001 1
89616 42093 3
89616 87195 2
89616 99826 1
89616 20105 1
89616 92579 2
89616 85956 1
89616 34397 1
89616 14536 1
89616 39343 3
89616 58305 3
89616 95600 2
89616 35723 1
89616 52591 2
89616 36280 2
89616 88910 2
89616 82505 3
89616 10321 1
89616 1616 3
89616 61531 3
89616 89459 2
89616 22466 3
89616 94715 1
89616 44380 1
89616 36481 2
89616 33584 3
89616 30455 3
89616 55739 1
89616 56678 2
89616 37805 2
89616 78739 1
89616 73457 1
89616 9429 1
89616 2136 2
89616 82186 3
89616 63218 3
89616 2046 3
89616 5104 2
89616 76355 2
89616 26764 2
89616 98357 3
89616 39962 1
89616 28774 1
89616 10394 1
89616 7950 2
89616 6492 2
89616 7892 1
89616 50716 1
89616 484 1
89616 68046 1
89616 69905 2
89616 80655 2
89616 57708 2
89616 17715 3
89616 93178 2
89616 70707 1
89616 50584 2
89616 8734 2
89616 82403 1
89616 25866 2
89616 76083 3
89616 76464 2
89616 40660 2
89616 14122 2
89616 95227 3
89616 65777 3
89616 30741 1
89616 86888 1
89616 39871 2
89616 5532 1
89616 4095 3
89616 18684 1
89616 79087 3
89616 49520 3
89616 81062 3
89616 24808 3
89616 60689 2
89616 95417 1
89616 41765 3
89616 52992 3
89616 53955 2
89616 38622 2
89616 78213 2
89616 78528 1
89616 80737 1
89616 52756 3
89616 79050 3
89616 63958 1
89616 60432 1
89616 76234 2
89616 16153 2
89616 45900 1
89616 85784 2
89616 55470 2
89616 78799 1
89616 76953 2
89616 1514 3
89616 14591 1
89616 56914 2
89616 34380 3
89616 8899 1
89616 88142 2
89616 39907 3
89616 41117 1
89616 38778 3
89616 13420 2
89616 62082 2
89616 89176 2
89616 59400 1
89616 66923 1
89616 5887 2
89616 44463 1
89616 48524 1
89616 29873 1
89616 63892 2
89616 25556 2
89616 15052 1
89616 5182 1
89616 15160 2
89616 9611 3
89616 50662 3
89616 65995 2
89616 20455 3
89616 87812 3
89616 27938 1
89616 68845 3
89616 1463 2
89616 52795 3
89616 77172 1
89616 22384 1
89616 69684 3
89616 66848 3
89616 3662 1
89616 34596 2
89616 85974 1
89616 52539 2
89616 37167 1
89616 71497 1
89616 82348 2
89616 81266 1
89616 81552 3
89616 98261 2
89616 53995 1
89616 33800 3
89616 42842 2
89616 44428 1
89616 52536 2
89616 48674 1
89616 70277 3
89616 69077 1
89616 88642 3
89616 98875 1
89616 63894 1
89616 98988 3
89616 17201 1
89616 5183 3
89616 70642 2
89616 27517 1
89616 96611 1
89616 17240 3
89616 44225 2
89616 28753 2
89616 17918 2
89616 97938 1
89616 92489 2
89616 30428 2
89616 78690 1
89616 80471 2
89616 39184 3
89616 21304 1
89616 88385 1
89616 15387 1
89616 35351 1
89616 30502 3
89616 45220 1
89616 36273 2
89616 49864 3
89616 38076 2
89616 5989 2
89616 9650 3
89616 95471 2
89616 86936 1
89616 40809 3
89616 62584 1
89616 44580 2
89616 56539 3
89616 48746 3
89616 94627 3
89616 45831 1
89616 98650 3
89616 27343 3
89616 84495 3
89616 76401 1
89616 86020 3
89616 95080 1
89616 84340 2
89616 32923 3
89616 74524 2
89616 56929 2
89616 71564 2
89616 13874 3
89616 53934 2
89616 39886 3
89616 11389 3
89616 65221 2
89616 4966 1
89616 16878 2
89616 42602 3
89616 22834 1
89616 10197 2
89616 61637 1
89616 90951 3
89616 76421 2
89616 58258 3
89616 64765 2
89616 76478 3
89616 46638 3
89616 95686 2
89616 3319 1
89616 6459 3
89616 30637 3
89616 32021 1
89616 1632 3
89616 70713 3
89616 98703 2
89616 66496 3
89616 98024 3
89616 7628 1
89616 34037 1
89616 41516 1
89616 22277 2
89616 62064 1
89616 89873 1
89616 61184 3
89616 72211 3
89616 52475 2
89616 25857 3
89616 19403 3
89616 50406 2
89616 2369 2
89616 10917 3
89616 15782 1
89616 7855 1
89616 75870 1
89616 63187 1
89616 83773 3
89616 98692 1
89616 402 1
89616 75091 1
89616 97360 2
89616 17693 1
89616 3517 2
89616 87147 1
89616 24414 1
89616 62684 3
89616 21562 2
89616 44803 1
89616 2859 3
89616 61032 1
89616 29864 2
89616 3725 2
89616 46212 1
89616 64919 3
89616 82170 2
89616 4886 1
89616 49310 2
89616 52246 2
89616 5977 2
89616 92463 2
89616 21110 1
89616 33006 3
89616 45052 3
89616 49876 3
89616 40562 2
89616 83206 3
89616 20703 2
